MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	A1 - Débit	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2019.11.22 18:50:00	0.00	96	3.2	7.8	8.7	42.1	885.3	0.00
2019.11.22 18:55:00	0.00	93	2.7	6.9	8.6	41.1	885.3	0.00
2019.11.22 19:00:00	0.00	141	4.4	15.0	8.9	40.4	885.4	0.00
2019.11.22 19:05:00	0.00	94	2.8	7.4	8.8	41.3	885.3	0.00
2019.11.22 19:10:00	0.00	101	3.5	11.4	8.7	42.0	885.3	0.00
2019.11.22 19:15:00	0.00	112	2.3	7.3	8.6	42.8	885.4	0.00
2019.11.22 19:20:00	0.00	153	1.9	5.7	8.3	45.3	885.4	0.00
2019.11.22 19:25:00	0.00	65	2.8	8.3	8.3	45.8	885.7	0.00
2019.11.22 19:30:00	0.00	117	2.2	12.3	8.1	46.6	885.7	0.00
2019.11.22 19:35:00	0.00	123	3.2	8.7	7.8	48.5	885.6	0.00
2019.11.22 19:40:00	0.00	124	3.9	9.3	7.9	48.7	885.7	0.00
2019.11.22 19:45:00	0.00	89	3.7	8.0	8.0	47.4	885.4	0.00
2019.11.22 19:50:00	0.00	88	3.3	9.9	8.0	48.2	885.5	0.00
2019.11.22 19:55:00	0.00	85	2.8	7.3	8.0	48.8	885.6	0.00
2019.11.22 20:00:00	0.00	112	2.8	7.3	7.9	49.1	885.8	0.00
2019.11.22 20:05:00	0.00	100	4.2	13.4	7.8	49.7	885.8	0.00
2019.11.22 20:10:00	0.00	120	5.1	12.4	7.9	49.7	885.4	0.00
2019.11.22 20:15:00	0.00	105	3.5	9.9	7.8	49.9	885.5	0.00
2019.11.22 20:20:00	0.00	108	4.1	9.4	7.8	50.7	885.7	0.00
2019.11.22 20:25:00	0.00	109	4.5	9.6	7.7	50.6	885.4	0.00
2019.11.22 20:30:00	0.00	86	3.6	10.7	7.7	50.7	885.6	0.00
2019.11.22 20:35:00	0.00	100	5.0	11.2	7.8	50.9	885.7	0.00
2019.11.22 20:40:00	0.00	96	4.3	10.6	7.8	50.0	885.5	0.00
2019.11.22 20:45:00	0.00	111	3.3	9.6	7.9	49.7	885.3	0.00
2019.11.22 20:50:00	0.00	102	3.3	10.6	7.8	50.0	885.4	0.00
2019.11.22 20:55:00	0.00	81	4.8	13.8	8.0	49.3	885.4	0.00
2019.11.22 21:00:00	0.00	97	4.1	9.6	8.0	49.3	885.5	0.00
2019.11.22 21:05:00	0.00	130	3.5	11.8	8.0	48.9	885.6	0.00
2019.11.22 21:10:00	0.00	105	3.9	10.4	8.1	47.7	885.5	0.00
2019.11.22 21:15:00	0.00	101	4.1	11.6	8.3	47.5	885.4	0.00
2019.11.22 21:20:00	0.00	97	4.4	12.7	8.4	47.0	885.5	0.00
2019.11.22 21:25:00	0.00	102	4.6	12.0	8.5	46.8	885.6	0.00
2019.11.22 21:30:00	0.00	92	4.6	10.5	8.5	46.3	885.4	0.00
2019.11.22 21:35:00	0.00	105	4.2	10.5	8.6	46.3	885.2	0.00
2019.11.22 21:40:00	0.00	113	2.3	5.7	8.5	48.6	885.2	0.00
2019.11.22 21:45:00	0.00	76	2.1	5.5	8.4	48.6	885.0	0.00
2019.11.22 21:50:00	0.00	135	2.6	8.8	8.1	49.0	885.2	0.00
2019.11.22 21:55:00	0.00	126	2.8	8.8	8.1	50.3	884.9	0.00
2019.11.22 22:00:00	0.00	110	2.3	7.6	8.0	50.8	885.2	0.00
2019.11.22 22:05:00	0.00	99	4.6	10.5	7.9	51.8	885.5	0.00
2019.11.22 22:10:00	0.00	103	4.2	9.0	7.9	52.0	885.1	0.00
2019.11.22 22:15:00	0.00	80	2.4	6.1	7.7	53.9	885.0	0.00
2019.11.22 22:20:00	0.00	93	2.3	8.7	8.0	48.9	884.8	0.00
2019.11.22 22:25:00	0.00	155	2.0	4.7	8.3	47.8	884.6	0.00
2019.11.22 22:30:00	0.00	128	2.4	8.6	8.4	46.6	884.7	0.00
2019.11.22 22:35:00	0.00	128	2.3	6.5	8.6	46.5	884.8	0.00
2019.11.22 22:40:00	0.00	110	2.9	7.6	8.6	46.4	884.7	0.00
2019.11.22 22:45:00	0.00	124	2.7	7.8	8.5	48.4	884.9	0.00
2019.11.22 22:50:00	0.00	98	3.9	10.3	8.3	49.9	885.2	0.00
2019.11.22 22:55:00	0.00	103	3.7	10.6	8.0	52.6	884.9	0.00
2019.11.22 23:00:00	0.00	105	5.1	10.2	8.0	52.4	885.1	0.02
2019.11.22 23:05:00	0.00	107	5.4	12.9	7.7	54.1	885.3	0.00
2019.11.22 23:10:00	0.00	106	5.2	12.1	7.5	55.3	885.4	0.01
2019.11.22 23:15:00	0.00	109	5.3	10.7	7.5	54.9	885.2	0.04
2019.11.22 23:20:00	0.00	101	5.6	11.5	7.6	54.8	885.2	0.00
2019.11.22 23:25:00	0.00	109	5.6	12.6	7.4	54.8	885.3	0.00
2019.11.22 23:30:00	0.00	82	5.9	14.6	7.7	53.3	885.0	0.00
2019.11.22 23:35:00	0.00	93	5.0	11.5	7.8	51.3	884.5	0.00
2019.11.22 23:40:00	0.00	90	5.9	14.1	8.0	50.2	885.0	0.00
2019.11.22 23:45:00	0.00	110	6.0	15.1	8.1	50.9	885.3	0.02
2019.11.22 23:50:00	0.00	113	5.5	13.4	7.8	52.2	884.8	0.00
2019.11.22 23:55:00	0.00	104	5.9	11.6	7.9	51.4	884.9	0.00
2019.11.23 00:00:00	0.00	116	5.4	11.6	7.8	52.3	884.8	0.02
2019.11.23 00:05:00	0.00	113	5.2	12.0	7.8	51.6	884.8	0.01
2019.11.23 00:10:00	0.00	102	5.6	13.3	7.9	50.8	884.2	0.00
2019.11.23 00:15:00	0.00	108	6.3	16.6	8.2	49.1	884.4	0.01
2019.11.23 00:20:00	0.00	106	6.2	14.6	8.1	49.6	884.5	0.00
2019.11.23 00:25:00	0.00	117	5.1	10.4	7.9	50.7	884.5	0.01
2019.11.23 00:30:00	0.00	115	6.0	14.1	7.8	51.5	884.5	0.00
2019.11.23 00:35:00	0.00	114	6.7	13.8	7.9	51.5	884.4	0.00
2019.11.23 00:40:00	0.00	119	6.7	11.5	7.9	50.2	884.0	0.00
2019.11.23 00:45:00	0.00	120	7.2	12.3	7.9	51.3	884.2	0.00
2019.11.23 00:50:00	0.00	111	5.6	10.9	7.9	50.9	883.8	0.00
2019.11.23 00:55:00	0.00	114	6.0	11.5	8.0	49.6	884.1	0.00
2019.11.23 01:00:00	0.00	115	6.7	11.1	8.0	49.7	884.0	0.00
2019.11.23 01:05:00	0.00	114	6.4	11.9	8.1	49.8	884.1	0.00
2019.11.23 01:10:00	0.00	113	5.7	10.6	8.1	49.8	884.1	0.00
2019.11.23 01:15:00	0.00	109	6.1	12.2	8.1	49.3	884.0	0.00
2019.11.23 01:20:00	0.00	110	5.1	11.0	8.2	48.8	884.0	0.00
2019.11.23 01:25:00	0.00	99	4.5	10.0	8.4	47.7	884.1	0.00
2019.11.23 01:30:00	0.00	98	5.0	9.7	8.3	49.4	884.0	0.00
2019.11.23 01:35:00	0.00	104	5.3	13.0	8.4	48.2	883.7	0.03
2019.11.23 01:40:00	0.00	96	5.1	10.8	8.4	47.6	883.5	0.00
2019.11.23 01:45:00	0.00	107	4.3	9.6	8.5	48.7	883.5	0.00
2019.11.23 01:50:00	0.00	107	4.8	9.9	8.3	49.7	883.6	0.00
2019.11.23 01:55:00	0.00	101	5.6	12.4	8.1	49.7	883.0	0.00
2019.11.23 02:00:00	0.00	103	6.1	14.0	8.3	49.4	883.1	0.01
2019.11.23 02:05:00	0.00	101	5.6	12.2	8.5	47.6	883.0	0.01
2019.11.23 02:10:00	0.00	102	5.9	12.7	8.7	47.1	883.1	0.01
2019.11.23 02:15:00	0.00	95	4.8	10.2	8.7	46.6	882.9	0.00
2019.11.23 02:20:00	0.00	91	5.2	14.2	8.6	48.4	883.3	0.00
2019.11.23 02:25:00	0.00	109	5.1	10.6	8.5	48.3	883.4	0.00
2019.11.23 02:30:00	0.00	113	6.2	12.8	8.4	49.4	882.8	0.00
2019.11.23 02:35:00	0.00	106	6.3	11.7	8.3	50.7	882.9	0.00
2019.11.23 02:40:00	0.00	109	5.8	12.6	8.3	48.8	882.7	0.00
2019.11.23 02:45:00	0.00	109	4.0	10.4	8.4	48.6	882.7	0.00
2019.11.23 02:50:00	0.00	103	4.4	10.8	8.3	50.1	882.9	0.00
2019.11.23 02:55:00	0.00	128	3.9	11.1	8.3	49.2	882.6	0.00
2019.11.23 03:00:00	0.00	114	4.4	11.5	8.2	50.3	882.7	0.01
2019.11.23 03:05:00	0.00	124	3.6	11.3	8.3	49.5	882.8	0.01
2019.11.23 03:10:00	0.00	94	5.6	14.3	8.3	51.5	883.0	0.00
2019.11.23 03:15:00	0.00	49	4.0	11.8	8.2	51.3	882.2	0.00
2019.11.23 03:20:00	0.00	235	2.4	7.8	8.4	50.6	882.0	0.00
2019.11.23 03:25:00	0.00	130	2.4	7.2	8.4	49.6	881.9	0.00
2019.11.23 03:30:00	0.00	117	4.1	9.4	8.5	47.7	881.9	0.00
2019.11.23 03:35:00	0.00	111	4.9	12.6	8.5	48.5	882.2	0.00
2019.11.23 03:40:00	0.00	111	4.4	15.8	8.3	50.6	882.3	0.00
2019.11.23 03:45:00	0.00	108	4.6	13.0	8.2	50.6	882.1	0.00
2019.11.23 03:50:00	0.00	110	4.5	10.5	8.3	50.0	882.1	0.00
2019.11.23 03:55:00	0.00	102	4.0	10.9	8.3	49.9	882.4	0.00
2019.11.23 04:00:00	0.00	109	4.7	15.1	8.4	48.9	882.5	0.00
2019.11.23 04:05:00	0.00	110	4.2	9.6	8.4	48.5	882.0	0.00
2019.11.23 04:10:00	0.00	100	2.2	6.0	8.4	48.7	881.7	0.00
2019.11.23 04:15:00	0.00	81	2.7	10.2	8.6	47.6	882.6	0.04
2019.11.23 04:20:00	0.00	109	4.2	10.6	8.6	48.6	882.3	0.00
2019.11.23 04:25:00	0.00	147	3.3	10.5	8.5	49.0	882.1	0.00
2019.11.23 04:30:00	0.00	129	3.0	7.4	8.6	47.4	881.9	0.00
2019.11.23 04:35:00	0.00	122	3.6	9.6	8.6	47.9	881.8	0.00
2019.11.23 04:40:00	0.00	117	2.9	9.6	8.6	47.8	881.5	0.00
2019.11.23 04:45:00	0.00	125	3.2	9.7	8.6	48.9	882.0	0.00
2019.11.23 04:50:00	0.00	92	4.1	8.4	8.4	49.4	881.5	0.00
2019.11.23 04:55:00	0.00	122	2.5	9.7	8.7	47.6	881.3	0.00
2019.11.23 05:00:00	0.00	112	2.4	6.8	8.7	47.6	881.2	0.00
2019.11.23 05:05:00	0.00	101	3.0	8.6	8.7	47.8	881.2	0.00
2019.11.23 05:10:00	0.00	141	2.5	8.5	8.6	48.5	881.2	0.01
2019.11.23 05:15:00	0.00	121	2.7	8.1	8.7	47.5	880.9	0.00
2019.11.23 05:20:00	0.00	93	3.1	9.8	9.0	45.8	881.3	0.01
2019.11.23 05:25:00	0.00	112	4.3	11.2	9.1	45.0	881.1	0.00
2019.11.23 05:30:00	0.00	103	2.6	9.3	9.0	46.1	881.1	0.00
2019.11.23 05:35:00	0.00	108	2.9	9.7	9.3	43.9	880.8	0.00
2019.11.23 05:40:00	0.00	96	4.1	14.0	9.4	43.4	881.1	0.00
2019.11.23 05:45:00	0.00	95	2.5	6.2	9.4	43.2	881.3	0.00
2019.11.23 05:50:00	0.00	173	2.2	5.8	9.2	43.5	881.1	0.00
2019.11.23 05:55:00	0.00	121	2.0	7.4	9.3	43.6	881.1	0.00
2019.11.23 06:00:00	0.00	112	2.8	7.2	9.4	43.5	881.2	0.00
2019.11.23 06:05:00	0.00	135	3.5	10.1	9.4	42.8	881.2	0.00
2019.11.23 06:10:00	0.00	117	3.2	7.4	9.1	44.4	880.9	0.00
2019.11.23 06:15:00	0.00	116	2.7	7.3	9.1	45.1	881.0	0.00
2019.11.23 06:20:00	0.00	125	2.7	10.0	9.1	44.9	880.8	0.00
2019.11.23 06:25:00	0.00	112	3.7	10.6	9.3	43.7	881.0	0.00
2019.11.23 06:30:00	0.00	104	3.8	11.1	9.6	41.8	880.9	0.01
2019.11.23 06:35:00	0.00	111	5.0	14.2	9.8	42.5	880.7	0.04
2019.11.23 06:40:00	0.00	102	4.2	9.4	9.6	45.4	880.6	0.00
2019.11.23 06:45:00	0.00	107	3.6	8.3	9.2	45.3	880.8	0.04
2019.11.23 06:50:00	0.00	101	3.7	11.1	9.2	44.3	880.8	0.00
2019.11.23 06:55:00	0.00	103	3.8	11.6	9.5	43.8	880.9	0.00
2019.11.23 07:00:00	0.00	124	4.1	12.0	9.4	43.5	881.4	0.00
2019.11.23 07:05:00	0.00	116	4.3	10.1	9.4	44.0	881.0	0.00
2019.11.23 07:10:00	0.00	115	6.5	11.9	9.3	45.8	881.0	0.01
2019.11.23 07:15:00	0.00	114	5.9	12.6	9.0	48.7	881.1	0.00
2019.11.23 07:20:00	0.00	113	6.0	10.0	8.8	50.3	881.1	0.01
2019.11.23 07:25:00	0.00	111	5.3	11.6	8.6	49.5	881.1	0.02
2019.11.23 07:30:00	0.00	109	4.8	10.0	8.5	52.3	881.2	0.00
2019.11.23 07:35:00	0.00	118	5.7	11.8	8.2	54.8	881.4	0.02
2019.11.23 07:40:00	0.00	107	5.6	10.3	8.0	56.5	881.5	0.07
2019.11.23 07:45:00	0.00	111	6.3	13.0	7.7	57.7	881.3	0.05
2019.11.23 07:50:00	0.00	111	4.6	9.9	7.6	58.6	881.1	0.04
2019.11.23 07:55:00	0.00	109	4.7	11.5	7.6	59.0	881.1	0.03
2019.11.23 08:00:00	0.00	104	3.3	9.1	7.5	58.8	881.1	0.04
2019.11.23 08:05:00	0.00	111	4.4	9.1	7.4	61.3	881.1	0.01
2019.11.23 08:10:00	0.00	101	2.3	9.8	7.3	62.8	880.5	0.01
2019.11.23 08:15:00	0.00	111	3.1	7.6	7.8	57.2	880.5	0.01
2019.11.23 08:20:00	0.00	116	4.4	10.9	8.0	56.3	880.7	0.00
2019.11.23 08:25:00	0.00	100	6.3	17.0	8.2	53.2	880.5	0.00
2019.11.23 08:30:00	0.00	107	5.5	13.8	8.5	53.9	880.7	0.00
2019.11.23 08:35:00	0.00	102	4.2	10.9	8.5	54.0	880.8	0.03
2019.11.23 08:40:00	0.00	99	3.9	10.0	8.5	54.1	880.3	0.00
2019.11.23 08:45:00	0.00	133	2.5	6.9	8.7	54.0	880.1	0.02
2019.11.23 08:50:00	0.00	125	4.2	11.6	8.6	54.4	880.8	0.06
2019.11.23 08:55:00	0.00	96	5.7	12.6	8.5	56.2	880.1	0.05
2019.11.23 09:00:00	0.00	101	7.0	14.4	8.5	56.4	880.4	0.03
2019.11.23 09:05:00	0.00	100	6.3	13.2	8.4	56.4	880.7	0.02
2019.11.23 09:10:00	0.00	97	4.1	13.2	8.5	55.7	880.5	0.04
2019.11.23 09:15:00	0.00	100	5.6	13.8	8.3	58.2	880.9	0.03
2019.11.23 09:20:00	0.00	103	6.1	12.4	8.0	58.7	880.7	0.03
2019.11.23 09:25:00	0.00	96	5.1	12.7	8.0	60.5	880.8	0.09
2019.11.23 09:30:00	0.00	111	6.0	11.7	7.8	62.4	880.8	0.07
2019.11.23 09:35:00	0.00	106	5.7	10.6	7.6	65.2	880.7	0.06
2019.11.23 09:40:00	0.00	103	5.6	12.9	7.5	62.3	880.9	0.03
2019.11.23 09:45:00	0.00	103	5.5	11.9	7.6	62.6	881.0	0.02
2019.11.23 09:50:00	0.00	109	4.4	13.7	7.8	62.1	881.0	0.05
2019.11.23 09:55:00	0.00	103	4.5	12.7	7.9	61.7	880.6	0.03
2019.11.23 10:00:00	0.00	129	4.0	10.6	7.9	60.7	880.3	0.01
2019.11.23 10:05:00	0.00	112	3.4	9.4	8.2	60.5	880.7	0.05
2019.11.23 10:10:00	0.00	96	5.8	12.3	8.4	60.3	880.3	0.03
2019.11.23 10:15:00	0.00	105	5.9	11.2	8.2	61.9	880.6	0.05
2019.11.23 10:20:00	0.00	105	4.2	9.7	8.2	60.4	880.5	0.10
2019.11.23 10:25:00	0.00	107	4.5	10.1	8.3	60.1	880.6	0.08
2019.11.23 10:30:00	0.00	105	4.3	11.8	8.2	61.9	880.6	0.12
2019.11.23 10:35:00	0.00	100	4.9	11.5	8.1	61.8	880.7	0.09
2019.11.23 10:40:00	0.00	101	6.0	11.8	7.8	64.0	879.9	0.07
2019.11.23 10:45:00	0.00	112	4.6	10.1	7.9	62.6	879.9	0.07
2019.11.23 10:50:00	0.00	97	3.3	10.8	8.1	61.0	879.8	0.01
2019.11.23 10:55:00	0.00	95	5.0	12.0	8.1	62.2	880.1	0.06
2019.11.23 11:00:00	0.00	102	6.0	12.7	8.0	62.9	880.5	0.04
2019.11.23 11:05:00	0.00	108	5.7	11.8	7.9	63.0	880.1	0.02
2019.11.23 11:10:00	0.00	102	6.1	13.5	8.0	63.5	880.4	0.08
2019.11.23 11:15:00	0.00	89	4.9	13.9	8.0	62.2	879.8	0.15
2019.11.23 11:20:00	0.00	91	5.6	12.7	8.2	64.2	879.9	0.03
2019.11.23 11:25:00	0.00	86	4.9	11.6	8.3	62.2	879.9	0.03
2019.11.23 11:30:00	0.00	106	5.4	12.9	8.0	63.2	879.6	0.05
2019.11.23 11:35:00	0.00	108	5.6	12.2	8.2	63.1	879.6	0.04
2019.11.23 11:40:00	0.00	104	5.0	13.0	8.5	61.8	879.6	0.06
2019.11.23 11:45:00	0.00	102	5.1	11.5	8.5	61.9	879.8	0.02
2019.11.23 11:50:00	0.00	25	4.3	11.5	8.3	65.6	879.1	0.02
2019.11.23 11:55:00	0.00	98	5.0	10.5	8.4	61.1	879.4	0.02
2019.11.23 12:00:00	0.00	102	4.4	11.7	8.4	61.4	879.2	0.08
2019.11.23 12:05:00	0.00	97	4.5	10.1	8.5	61.4	879.6	0.08
2019.11.23 12:10:00	0.00	98	6.3	12.7	8.0	67.0	879.1	0.13
2019.11.23 12:15:00	0.00	100	3.8	9.5	8.0	66.2	879.4	0.03
2019.11.23 12:20:00	0.00	106	5.3	15.6	8.1	67.1	879.0	0.07
2019.11.23 12:25:00	0.00	112	5.2	14.0	7.9	68.4	879.1	0.12
2019.11.23 12:30:00	0.00	99	5.1	15.2	7.6	69.5	879.2	0.13
2019.11.23 12:35:00	0.00	98	5.3	13.2	7.7	66.8	879.2	0.11
2019.11.23 12:40:00	0.00	105	6.0	11.6	7.9	67.2	878.9	0.12
2019.11.23 12:45:00	0.00	107	4.1	9.4	8.0	63.7	879.2	0.07
2019.11.23 12:50:00	0.00	102	5.2	11.1	8.0	64.4	878.8	0.07
2019.11.23 12:55:00	0.00	102	4.2	12.7	8.0	64.8	879.1	0.05
2019.11.23 13:00:00	0.00	105	4.9	11.8	7.9	67.7	879.1	0.07
2019.11.23 13:05:00	0.00	100	5.2	10.7	7.8	68.3	878.8	0.18
2019.11.23 13:10:00	0.00	107	3.2	10.1	7.7	68.2	879.3	0.12
2019.11.23 13:15:00	0.00	100	5.1	11.9	7.5	68.6	879.1	0.16
2019.11.23 13:20:00	0.00	119	2.1	12.2	7.3	68.9	879.0	0.11
2019.11.23 13:25:00	0.00	97	3.3	7.3	7.4	68.8	879.2	0.11
2019.11.23 13:30:00	0.00	99	2.7	6.6	7.4	68.4	878.8	0.06
2019.11.23 13:35:00	0.00	155	2.8	12.7	7.6	67.4	878.8	0.08
2019.11.23 13:40:00	0.00	120	3.3	9.2	7.8	67.1	879.0	0.16
2019.11.23 13:45:00	0.00	131	3.1	9.5	7.8	67.1	879.2	0.01
2019.11.23 13:50:00	0.00	102	2.1	5.0	7.8	67.6	879.3	0.05
2019.11.23 13:55:00	0.00	113	2.0	5.4	7.7	69.2	879.2	0.08
2019.11.23 14:00:00	0.00	123	2.1	5.0	7.7	68.5	879.1	0.08
2019.11.23 14:05:00	0.00	172	2.0	4.4	7.6	68.5	879.2	0.02
2019.11.23 14:10:00	0.00	101	2.3	6.4	7.8	64.7	879.4	0.11
2019.11.23 14:15:00	0.00	126	2.0	6.3	7.8	65.7	879.2	0.05
2019.11.23 14:20:00	0.00	143	2.5	6.8	7.8	65.9	879.4	0.03
2019.11.23 14:25:00	0.00	109	3.4	7.7	7.7	66.1	879.5	0.07
2019.11.23 14:30:00	0.00	112	2.2	7.0	7.6	66.6	879.4	0.12
2019.11.23 14:35:00	0.00	124	3.1	11.1	7.5	68.1	879.6	0.03
2019.11.23 14:40:00	0.00	96	3.8	11.5	7.6	65.1	879.4	0.09
2019.11.23 14:45:00	0.00	140	2.5	6.8	7.9	64.4	879.4	0.01
2019.11.23 14:50:00	0.00	121	4.3	10.5	7.7	64.7	879.5	0.11
2019.11.23 14:55:00	0.00	87	2.3	6.9	7.8	65.8	879.7	0.07
2019.11.23 15:00:00	0.00	102	3.2	10.1	7.7	64.2	879.5	0.09
2019.11.23 15:05:00	0.00	95	2.3	8.3	7.7	65.1	879.7	0.07
2019.11.23 15:10:00	0.00	70	3.3	9.3	7.5	67.0	879.7	0.14
2019.11.23 15:15:00	0.00	98	2.7	7.8	7.6	65.2	880.0	0.07
2019.11.23 15:20:00	0.00	62	2.7	10.3	7.6	65.3	879.7	0.02
2019.11.23 15:25:00	0.00	135	2.8	7.7	7.6	65.6	879.8	0.02
2019.11.23 15:30:00	0.00	110	2.2	8.5	7.7	65.0	879.8	0.01
2019.11.23 15:35:00	0.00	71	2.6	8.1	7.6	64.8	879.9	0.07
2019.11.23 15:40:00	0.00	68	3.0	11.9	7.6	67.0	879.7	0.03
2019.11.23 15:45:00	0.00	105	3.6	9.9	7.6	65.4	879.7	0.04
2019.11.23 15:50:00	0.00	78	2.1	7.7	7.7	63.4	879.8	0.02
2019.11.23 15:55:00	0.00	82	2.8	7.8	7.7	64.3	879.6	0.00
2019.11.23 16:00:00	0.00	77	2.7	7.5	7.7	64.3	879.6	0.00
2019.11.23 16:05:00	0.00	98	4.8	10.7	7.7	63.9	879.9	0.04
2019.11.23 16:10:00	0.00	98	4.3	11.9	7.9	63.0	879.9	0.08
2019.11.23 16:15:00	0.00	92	4.2	11.7	7.8	63.8	880.1	0.05
2019.11.23 16:20:00	0.00	79	4.6	14.6	7.7	64.8	880.0	0.01
2019.11.23 16:25:00	0.00	151	2.9	9.5	7.5	66.8	880.0	0.02
2019.11.23 16:30:00	0.00	103	4.1	9.7	7.5	64.9	879.8	0.06
2019.11.23 16:35:00	0.00	104	5.5	11.8	7.8	64.4	880.7	0.00
2019.11.23 16:40:00	0.00	98	4.8	11.8	7.8	64.5	880.3	0.02
2019.11.23 16:45:00	0.00	110	3.3	8.9	7.8	63.5	880.1	0.02
2019.11.23 16:50:00	0.00	96	3.5	11.3	7.7	63.6	880.2	0.04
2019.11.23 16:55:00	0.00	86	3.5	12.2	7.7	64.3	880.4	0.01
2019.11.23 17:00:00	0.00	79	2.9	8.6	7.7	63.8	880.5	0.03
2019.11.23 17:05:00	0.00	95	3.3	10.8	7.6	65.0	880.5	0.00
2019.11.23 17:10:00	0.00	92	3.4	8.7	7.5	65.0	880.7	0.00
2019.11.23 17:15:00	0.00	108	3.6	8.2	7.4	65.8	880.8	0.04
2019.11.23 17:20:00	0.00	84	3.3	9.3	7.4	66.1	880.8	0.09
2019.11.23 17:25:00	0.00	114	3.1	11.6	7.5	64.2	880.7	0.03
2019.11.23 17:30:00	0.00	103	4.3	11.6	7.5	64.7	880.7	0.06
2019.11.23 17:35:00	0.00	98	3.4	9.9	7.5	65.7	880.8	0.01
2019.11.23 17:40:00	0.00	69	3.5	9.6	7.6	63.0	880.7	0.00
2019.11.23 17:45:00	0.00	90	2.2	5.6	7.6	63.2	880.8	0.00
2019.11.23 17:50:00	0.00	199	2.0	8.0	7.6	63.3	880.8	0.00
2019.11.23 17:55:00	0.00	98	3.6	9.0	7.6	64.5	880.9	0.00
2019.11.23 18:00:00	0.00	95	3.8	9.5	7.8	62.9	881.0	0.02
2019.11.23 18:05:00	0.00	92	3.7	9.5	7.8	62.5	881.1	0.01
2019.11.23 18:10:00	0.00	125	2.2	6.5	7.7	62.6	881.2	0.00
2019.11.23 18:15:00	0.00	109	2.8	7.0	7.7	62.4	881.1	0.03
2019.11.23 18:20:00	0.00	118	1.6	4.5	7.6	63.9	881.1	0.00
2019.11.23 18:25:00	0.00	112	2.5	5.3	7.6	64.9	881.1	0.00
2019.11.23 18:30:00	0.00	118	1.5	4.5	7.6	63.6	881.2	0.00
2019.11.23 18:35:00	0.00	114	3.1	7.2	7.6	64.1	881.6	0.04
2019.11.23 18:40:00	0.00	128	3.1	6.3	7.6	62.9	881.5	0.01
2019.11.23 18:45:00	0.00	112	3.1	9.4	7.5	65.0	881.7	0.00
2019.11.23 18:50:00	0.00	104	3.4	10.1	7.4	67.0	881.4	0.03
2019.11.23 18:55:00	0.00	106	3.7	6.6	7.3	66.2	881.5	0.00
2019.11.23 19:00:00	0.00	121	3.0	6.7	7.4	65.6	881.6	0.00
2019.11.23 19:05:00	0.00	98	3.5	9.0	7.3	66.5	881.6	0.09
2019.11.23 19:10:00	0.00	145	2.7	7.4	7.5	64.7	881.5	0.01
2019.11.23 19:15:00	0.00	92	3.6	8.2	7.4	65.5	881.6	0.01
2019.11.23 19:20:00	0.00	97	2.0	6.8	7.3	66.1	881.5	0.02
2019.11.23 19:25:00	0.00	124	1.7	5.6	7.3	66.1	881.5	0.00
2019.11.23 19:30:00	0.00	148	1.6	6.3	7.4	67.9	881.6	0.01
2019.11.23 19:35:00	0.00	143	1.3	5.0	7.2	68.4	881.7	0.00
2019.11.23 19:40:00	0.00	165	1.9	4.9	7.1	68.8	881.5	0.00
2019.11.23 19:45:00	0.00	119	2.0	6.5	7.4	65.6	881.5	0.02
2019.11.23 19:50:00	0.00	102	2.9	7.4	7.6	65.2	881.7	0.00
2019.11.23 19:55:00	0.00	110	3.4	10.4	7.5	64.2	881.7	0.00
2019.11.23 20:00:00	0.00	113	3.0	8.9	7.4	65.5	881.8	0.00
2019.11.23 20:05:00	0.00	145	2.3	5.4	7.3	69.2	881.7	0.00
2019.11.23 20:10:00	0.00	98	2.7	6.1	7.3	69.5	881.7	0.01
2019.11.23 20:15:00	0.00	119	2.6	6.3	7.3	65.9	881.7	0.00
2019.11.23 20:20:00	0.00	110	2.4	6.7	7.3	67.2	881.7	0.00
2019.11.23 20:25:00	0.00	105	2.4	7.0	7.2	68.5	881.7	0.02
2019.11.23 20:30:00	0.00	99	2.4	6.8	7.1	69.7	881.8	0.00
2019.11.23 20:35:00	0.00	109	2.2	5.8	7.2	68.0	881.7	0.01
2019.11.23 20:40:00	0.00	228	0.9	4.4	7.2	71.1	881.7	0.00
2019.11.23 20:45:00	0.00	136	0.9	2.3	7.1	67.9	881.6	0.02
2019.11.23 20:50:00	0.00	146	1.3	4.9	7.4	67.3	881.8	0.00
2019.11.23 20:55:00	0.00	172	1.6	5.1	7.4	70.0	881.6	0.00
2019.11.23 21:00:00	0.00	111	1.8	7.7	7.5	67.8	881.8	0.00
2019.11.23 21:05:00	0.00	174	1.3	4.3	7.8	67.1	881.8	0.00
2019.11.23 21:10:00	0.00	153	1.7	5.2	7.7	66.8	881.7	0.02
2019.11.23 21:15:00	0.00	74	1.6	4.9	8.0	64.1	881.6	0.00
2019.11.23 21:20:00	0.00	148	1.4	3.8	8.1	64.6	881.5	0.00
2019.11.23 21:25:00	0.00	159	1.5	5.4	8.1	62.3	881.5	0.03
2019.11.23 21:30:00	0.00	107	2.9	7.4	8.6	59.8	881.6	0.02
